PartitionKey,RowKey,Timestamp,Name,Name@type,WebLink,WebLink@type,Description,Description@type,Inactive,Inactive@type,Icon,Icon@type,CreatedBy,CreatedBy@type
dcb89c10-67b8-48cc-8819-85de37e8af91,PEBMAC,2020-01-13T10:41:03.040Z,Problem Exists Between Monitor And Chair,Edm.String,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,PELICO,2019-12-03T10:31:33.592Z,Pelico AS,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,PIT,2019-12-03T10:31:33.592Z,Politiets IT,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,PMI,2019-12-03T10:31:33.592Z,Missions,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,PORS,2019-12-03T10:31:33.592Z,Porsgrunn kommune,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,PROCANO,2019-12-03T10:31:33.592Z,Procano,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,PROTECTOR,2020-04-21T10:38:00.822Z,Protector,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,PZL,2019-12-03T10:31:33.592Z,Puzzlepart,Edm.String,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,RANA,2019-12-03T10:31:33.592Z,Rana kommune,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,RAND,2019-12-03T10:31:33.592Z,Randaberg kommune,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,RAP,2019-12-03T10:31:33.592Z,Rapid Circle,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,REDCROSS,2019-12-03T10:31:33.592Z,Røde Kors,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,REV,2019-12-03T10:31:33.592Z,Riksrevisjonen,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,REWIRED,2019-12-03T10:31:33.592Z,Rewired,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,RORIKT,2019-12-03T10:31:33.592Z,ROR-IKT,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,SAND,2020-04-21T10:25:52.607Z,Sandnes Kommune,Edm.String,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,SANDE,2019-12-03T10:31:33.592Z,Sande kommune,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,SANDEFJORD,2020-02-24T14:17:06.312Z,Sandefjord kommune,Edm.String,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,SB1,2020-01-27T13:17:55.840Z,Sparebank1 (Sentralt/Utvikling),Edm.String,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,SBORG,2019-12-03T10:31:33.592Z,Sarpsborg kommune,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,SBYGG,2020-02-17T13:34:17.932Z,Statsbygg,Edm.String,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,SEC,2020-06-23T06:40:59.776Z,Sector Alarm,Edm.String,,,,Edm.String,,,GlobeFavorite,Edm.String,fcf15fac-0256-49af-b093-0235c4585e34,Edm.String
dcb89c10-67b8-48cc-8819-85de37e8af91,SEPTIK,2019-12-03T10:31:33.592Z,Sørmiljø Septikservice,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,SGCM,2019-12-03T10:31:33.592Z,Saint-Gobain,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,SIA,2019-12-03T10:31:33.592Z,Studantsamskipnaden i Agder,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,SKANSKA,2020-04-21T10:38:10.074Z,Skanska,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,SKEDSMO,2019-12-03T10:31:33.592Z,Skedsmo kommune,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,SKI,2019-12-03T10:31:33.592Z,Ski kommune,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,SKIEIE,2019-12-03T10:31:33.592Z,Ski kommune Eiendom,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,SKIKT,2019-12-03T10:31:33.592Z,Ski kommune Kommunaltekniokk,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,SKULD,2020-04-21T10:25:59.648Z,Skuld,Edm.String,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,SLV,2019-12-03T10:31:33.592Z,Statens legemiddelverk,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,SMN,2020-02-24T10:54:35.351Z,Sparebank Midt-Norge,Edm.String,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,SMW,2019-12-03T10:31:33.592Z,SmartWorks,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,SOR,2019-12-03T10:31:33.592Z,SOR,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,SPNN,2019-12-03T10:31:33.592Z,Sparebank1 Nord-Norge,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,SPORV,2020-01-27T13:16:13.321Z,Sporveien,Edm.String,https://sporveien.com/inter/forside,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,SSB,2020-04-21T10:38:28.690Z,Statistisk Sentralbyrå,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,SSO,2019-12-03T10:31:33.592Z,Scatec Solar ASA,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,STANGE,2020-04-21T10:26:08.049Z,Stange kommune,Edm.String,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,STATKART,2019-12-03T10:31:33.592Z,Statens kartverk,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,STATNETT,2019-12-03T10:31:33.592Z,Statnett,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,STATPED,2020-04-21T10:26:30.488Z,Statped,Edm.String,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,STATSKOG,2020-02-18T09:31:01.463Z,Statskog,Edm.String,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,STOREBRAND,2019-12-03T10:31:33.592Z,Storebrand,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,STORFOLLO,2020-03-30T09:41:33.931Z,Storfollo IKT,Edm.String,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,STORTINGET,2020-04-21T10:39:09.622Z,Stortinget,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,STROMME,2019-12-03T10:31:33.592Z,Strømmestiftelsen,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,SVGK,2019-12-03T10:31:33.592Z,Stavanger Kommune,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,SYKEPART,2019-12-03T10:31:33.557Z,Sykehuspartner,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,SYKINN,2019-12-03T10:31:33.557Z,Sykehusinnkjøp,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,TAG,2019-12-03T10:31:33.558Z,TAG,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,TEKNA,2019-12-03T10:31:33.558Z,Tekna,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,THON,2019-12-03T10:31:33.558Z,Olav Thon gruppen,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,TIPPING,2019-12-03T10:31:33.558Z,TIPPING,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,TOMRA,2019-12-03T10:31:33.558Z,Tomra,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,TRLGFK,2020-06-29T10:19:06.126Z,Trøndelag Fylkeskommune,Edm.String,,,,Edm.String,,,PlugConnected,Edm.String,89fe4a65-76ab-4126-82e2-52f425c11f21,Edm.String
dcb89c10-67b8-48cc-8819-85de37e8af91,TROMSO,2019-12-03T10:31:33.558Z,Tromsø kommune,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,TYS,2019-12-03T10:31:33.558Z,Tysvær kommune,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,UBYGG,2019-12-03T10:31:33.558Z,Undervisningsbygg,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,UD,2019-12-03T10:31:33.558Z,Utenriksdepartmentet,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,UDI,2019-12-03T10:31:33.558Z,Utlendingsdirektoratet,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,UDIR,2019-12-03T10:31:33.558Z,Utdanningsdirektoratet,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,UECC,2020-04-21T10:39:34.908Z,United European Car Carriers,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,UIA,2019-12-03T10:31:33.558Z,Universitetet i Agder,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,UIB,2019-12-03T10:31:33.558Z,Universitetet i Bergen,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,UIT,2020-04-21T10:26:45.322Z,Universitetet i Tromsø,Edm.String,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,VAERNES,2020-04-21T10:26:54.713Z,Værnes,Edm.String,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,VAF,2019-12-03T10:31:33.558Z,Vest Agder Fylkeskommune,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,VEI,2019-12-03T10:31:33.558Z,Veidekke,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,VFK,2019-12-03T10:31:33.558Z,Vestfold Fylkeskommune,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,VINO,2020-04-21T10:39:46.969Z,Vinmonopolet,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,VIPPS,2019-12-03T10:31:33.558Z,VIPPS,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,VOLDA,2019-12-03T10:31:33.558Z,Volda kommune,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,VY,2019-12-03T10:31:33.558Z,Vy,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,WID,2019-12-03T10:31:33.558Z,Widerøe,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,WMS,2019-12-03T10:31:33.558Z,Wilhelmsen Maritime Services,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,WR,2019-12-03T10:31:33.558Z,Wikborg Rein,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,WWH,2019-12-03T10:31:33.558Z,Wilhemsen Holding,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,WWL,2019-12-03T10:31:33.558Z,Wallenius Wilhelmsen,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,YARA,2020-04-21T10:44:14.830Z,Yara,Edm.String,,Edm.String,,,,,,,,
